,egg place venue name,egg place venue id,egg place venue latitude,egg place venue longitude,venue,venue latitude,venue longitude,main category id,venue main category
108,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Le Mary Céleste,48.86174155463238,2.3650123178958893,4bf58dd8d48988d11e941735,Cocktail Bar
109,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Candelaria,48.86303212989039,2.3640589318953125,4bf58dd8d48988d11e941735,Cocktail Bar
110,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Biglove Caffè,48.86206260694734,2.363556952325989,4bf58dd8d48988d110941735,Italian Restaurant
111,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Merci,48.860607,2.367056,4bf58dd8d48988d1f6941735,Department Store
112,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,French Trotters,48.86179145989662,2.3641142537557283,4bf58dd8d48988d103951735,Clothing Store
113,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Used Book Café,48.86084306424546,2.367237364281474,4bf58dd8d48988d16d941735,Café
114,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Boot Café,48.861289530249095,2.3652917536188585,4bf58dd8d48988d16d941735,Café
115,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Papier Tigre,48.86235269767192,2.3650813847780228,4bf58dd8d48988d121951735,Paper / Office Supplies Store
116,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Galerie Karsten Greve,48.86051678913553,2.363767304692995,4bf58dd8d48988d1e2931735,Art Gallery
117,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Maison Kitsuné,48.8616404457248,2.3674414953716756,4bf58dd8d48988d103951735,Clothing Store
118,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Ob-La-Di,48.86312055419194,2.364058705830601,4bf58dd8d48988d1e0931735,Coffee Shop
